availableSeats,budget,fillRate,id,movieTitle,occupiedSeats,releaseDate,revenue,scrapedAt,showtimeId,startTime,theaterName,totalSeats,breakeven_target,financial_gap,days_since_release,start_datetime,hours_until_showtime,is_flop_risk
239,750000,0.8298755186721992,124,Obsession,2,2026-05-13,248863965,2026-06-14 14:09:11.413406,144142483,9:15pm,AMC Rockaway 16,241,1875000.0,-246988965.0,32.0,2026-06-14 21:15:00,7.096829609444445,1
225,10000000,6.639004149377594,125,Backrooms,16,2026-05-27,240811000,2026-06-14 14:09:19.737898,144142373,4:15pm,AMC Rockaway 16,241,25000000.0,-215811000.0,18.0,2026-06-14 16:15:00,2.0945172505555556,1
107,10000000,10.084033613445378,126,Backrooms,12,2026-05-27,240811000,2026-06-14 14:09:28.359765,144142457,7:45pm,AMC Rockaway 16,119,25000000.0,-215811000.0,18.0,2026-06-14 19:45:00,5.5921222875,0
135,20000000,4.25531914893617,127,STOP! THAT! TRAIN!,6,2026-06-12,0,2026-06-14 14:10:12.158392,143305853,6:30pm,AMC Rockaway 16,141,50000000.0,50000000.0,2.0,2026-06-14 18:30:00,4.3299560022222225,0
98,20000000,17.647058823529413,128,The Furious,21,2026-06-10,1400000,2026-06-14 14:10:21.392810,143528437,7:15pm,AMC Rockaway 16,119,50000000.0,48600000.0,4.0,2026-06-14 19:15:00,5.077390886111111,0
116,20000000,2.5210084033613445,129,The Furious,3,2026-06-10,1400000,2026-06-14 14:10:31.566363,144142434,9:15pm,AMC Rockaway 16,119,50000000.0,48600000.0,4.0,2026-06-14 21:15:00,7.074564899166666,0
127,165000000,9.929078014184398,130,Star Wars: The Mandalorian and Grogu,14,2026-05-20,315100000,2026-06-14 14:10:41.896377,144142611,2:45pm 20% OFF,AMC Rockaway 16,141,412500000.0,97400000.0,25.0,,0.0,1
133,165000000,5.673758865248227,131,Star Wars: The Mandalorian and Grogu,8,2026-05-20,315100000,2026-06-14 14:10:47.568514,144142614,6:00pm,AMC Rockaway 16,141,412500000.0,97400000.0,25.0,2026-06-14 18:00:00,3.820119857222222,1
130,0,8.450704225352112,132,The Amazing Digital Circus: The Last Act,12,2026-06-03,37620876,2026-06-14 14:11:30.512616,142508271,3:30pm,AMC Rockaway 16,142,0.0,-37620876.0,11.0,2026-06-14 15:30:00,1.30819094,1
110,0,7.563025210084033,133,Power Ballad,9,2026-05-18,0,2026-06-14 14:12:00.157114,144142552,3:30pm 20% OFF,AMC Rockaway 16,119,0.0,0.0,27.0,,0.0,1
92,3500000,22.689075630252102,134,Call Me By Your Name,27,2017-10-01,43143046,2026-06-14 14:12:07.473309,143479923,4:00pm,AMC Rockaway 16,119,8750000.0,-34393046.0,3178.0,2026-06-14 16:00:00,1.7979240808333334,1
218,0,9.54356846473029,135,Costa de Marfil vs. Ecuador - Telemundo presenta la Copa Mundial de la FIFA 2026,23,,0,2026-06-14 14:12:15.000965,143206153,7:00pm,AMC Rockaway 16,241,0.0,0.0,,2026-06-14 19:00:00,4.795833065277778,0
103,0,13.445378151260504,136,Ponyo - Studio Ghibli Fest 2026,16,,0,2026-06-14 14:12:24.247722,143248861,4:00pm,AMC Rockaway 16,119,0.0,0.0,,2026-06-14 16:00:00,1.7932645216666667,1
120,0,15.492957746478872,137,Sacred Heart: His Reign Has No End,22,,0,2026-06-14 14:12:31.075059,142488107,4:00pm,AMC Rockaway 16,142,0.0,0.0,,2026-06-14 16:00:00,1.7913680391666666,1
227,0,5.809128630705394,138,UFC Freedom 250,14,2026-06-14,0,2026-06-14 14:12:59.789803,143475237,8:00pm,AMC Rockaway 16,241,0.0,0.0,0.0,2026-06-14 20:00:00,5.783391721388889,0
163,115000000,48.742138364779876,139,Disclosure Day,155,2026-06-10,93900000,2026-06-14 14:13:13.709327,143216382,4:00pm,AMC Garden State 16,318,287500000.0,193600000.0,4.0,2026-06-14 16:00:00,1.7795251869444446,0
214,115000000,32.70440251572327,140,Disclosure Day,104,2026-06-10,93900000,2026-06-14 14:13:23.491531,143216384,7:30pm,AMC Garden State 16,318,287500000.0,193600000.0,4.0,2026-06-14 19:30:00,5.276807908055556,0
309,115000000,2.8301886792452833,141,Disclosure Day,9,2026-06-10,93900000,2026-06-14 14:13:31.908559,143216385,11:00pm,AMC Garden State 16,318,287500000.0,193600000.0,4.0,2026-06-14 23:00:00,8.774469844722223,0
116,115000000,43.96135265700483,142,Disclosure Day,91,2026-06-10,93900000,2026-06-14 14:13:37.851899,143216432,3:00pm UP TO 15% OFF,AMC Garden State 16,207,287500000.0,193600000.0,4.0,,0.0,0
133,115000000,35.748792270531396,143,Disclosure Day,74,2026-06-10,93900000,2026-06-14 14:13:48.977364,143216431,6:30pm,AMC Garden State 16,207,287500000.0,193600000.0,4.0,2026-06-14 18:30:00,4.26972851,0
196,115000000,5.314009661835748,144,Disclosure Day,11,2026-06-10,93900000,2026-06-14 14:13:55.285376,143216433,10:00pm,AMC Garden State 16,207,287500000.0,193600000.0,4.0,2026-06-14 22:00:00,7.767976284444445,0
426,115000000,5.752212389380531,145,Disclosure Day,26,2026-06-10,93900000,2026-06-14 14:14:07.331634,143216487,5:00pm,AMC Garden State 16,452,287500000.0,193600000.0,4.0,2026-06-14 17:00:00,2.7646301016666666,0
438,115000000,3.0973451327433628,146,Disclosure Day,14,2026-06-10,93900000,2026-06-14 14:14:12.865371,143216486,8:30pm,AMC Garden State 16,452,287500000.0,193600000.0,4.0,2026-06-14 20:30:00,6.2630929525,0
359,30000000,3.234501347708895,147,Scary Movie,12,2026-06-03,129661197,2026-06-14 14:14:21.437428,144297156,3:00pm UP TO 15% OFF,AMC Garden State 16,371,75000000.0,-54661197.0,11.0,,0.0,1
263,30000000,1.1278195488721803,148,Scary Movie,3,2026-06-03,129661197,2026-06-14 14:14:46.809948,144297296,4:40pm,AMC Garden State 16,266,75000000.0,-54661197.0,11.0,2026-06-14 16:40:00,2.42033057,0
205,30000000,0.966183574879227,149,Scary Movie,2,2026-06-03,129661197,2026-06-14 14:14:55.089024,144297198,7:30pm,AMC Garden State 16,207,75000000.0,-54661197.0,11.0,2026-06-14 19:30:00,5.25136416,0
256,30000000,0.7751937984496124,150,Scary Movie,2,2026-06-03,129661197,2026-06-14 14:15:03.839638,144297388,8:25pm,AMC Garden State 16,258,75000000.0,-54661197.0,11.0,2026-06-14 20:25:00,6.165600100555555,0
273,30000000,1.0869565217391304,151,Scary Movie,3,2026-06-03,129661197,2026-06-14 14:15:12.498915,144297240,10:15pm,AMC Garden State 16,276,75000000.0,-54661197.0,11.0,2026-06-14 22:15:00,7.996528079166667,0
234,200000000,15.217391304347828,152,Masters of the Universe,42,2026-06-03,61613511,2026-06-14 14:15:19.651873,144297243,3:30pm 20% OFF,AMC Garden State 16,276,500000000.0,438386489.0,11.0,,0.0,1
225,200000000,4.661016949152542,153,Masters of the Universe,11,2026-06-03,61613511,2026-06-14 14:15:25.005369,144297166,6:15pm,AMC Garden State 16,236,500000000.0,438386489.0,11.0,2026-06-14 18:15:00,3.9930540641666665,0
341,750000,8.086253369272237,154,Obsession,30,2026-05-13,248863965,2026-06-14 14:15:48.210366,144297155,5:30pm,AMC Garden State 16,371,1875000.0,-246988965.0,32.0,2026-06-14 17:30:00,3.2366082316666667,1
362,750000,2.4258760107816713,155,Obsession,9,2026-05-13,248863965,2026-06-14 14:15:56.793199,144297153,8:15pm,AMC Garden State 16,371,1875000.0,-246988965.0,32.0,2026-06-14 20:15:00,5.9842241113888885,1
219,750000,15.11627906976744,156,Obsession,39,2026-05-13,248863965,2026-06-14 14:16:06.322106,144297347,3:05pm 20% OFF,AMC Garden State 16,258,1875000.0,-246988965.0,32.0,,0.0,1
260,750000,2.2556390977443606,157,Obsession,6,2026-05-13,248863965,2026-06-14 14:16:15.939301,144297297,7:15pm,AMC Garden State 16,266,1875000.0,-246988965.0,32.0,2026-06-14 19:15:00,4.978905749722222,1
212,10000000,20.30075187969925,158,Backrooms,54,2026-05-27,240811000,2026-06-14 14:16:58.670734,144297295,2:00pm 20% OFF,AMC Garden State 16,266,25000000.0,-215811000.0,18.0,,0.0,1
186,10000000,12.676056338028168,159,Backrooms,27,2026-05-27,240811000,2026-06-14 14:17:05.861561,144297259,5:00pm,AMC Garden State 16,213,25000000.0,-215811000.0,18.0,2026-06-14 17:00:00,2.715038455277778,0
248,10000000,3.875968992248062,160,Backrooms,10,2026-05-27,240811000,2026-06-14 14:17:14.303848,144297346,8:25pm,AMC Garden State 16,258,25000000.0,-215811000.0,18.0,2026-06-14 20:25:00,6.129360042222222,1
232,10000000,1.694915254237288,161,Backrooms,4,2026-05-27,240811000,2026-06-14 14:17:20.863438,144297168,9:45pm,AMC Garden State 16,236,25000000.0,-215811000.0,18.0,2026-06-14 21:45:00,7.460871267222222,1
256,10000000,0.7751937984496124,162,Backrooms,2,2026-05-27,240811000,2026-06-14 14:17:26.243284,144297374,10:30pm,AMC Garden State 16,258,25000000.0,-215811000.0,18.0,2026-06-14 22:30:00,8.209376865555555,1
256,20000000,0.7751937984496124,163,STOP! THAT! TRAIN!,2,2026-06-12,0,2026-06-14 14:17:31.946091,144297373,4:30pm,AMC Garden State 16,258,50000000.0,50000000.0,2.0,2026-06-14 16:30:00,2.2077927525,0
219,20000000,1.3513513513513513,164,STOP! THAT! TRAIN!,3,2026-06-12,0,2026-06-14 14:17:39.522110,143187086,6:45pm,AMC Garden State 16,222,50000000.0,50000000.0,2.0,2026-06-14 18:45:00,4.455688302777777,0
221,20000000,0.45045045045045046,165,STOP! THAT! TRAIN!,1,2026-06-12,0,2026-06-14 14:17:49.019382,143187087,9:15pm,AMC Garden State 16,222,50000000.0,50000000.0,2.0,2026-06-14 21:15:00,6.953050171666667,0
171,20000000,19.718309859154928,166,The Furious,42,2026-06-10,1400000,2026-06-14 14:17:55.723372,144297264,7:45pm,AMC Garden State 16,213,50000000.0,48600000.0,4.0,2026-06-14 19:45:00,5.451187952222222,0
210,20000000,0.9433962264150944,167,The Furious,2,2026-06-10,1400000,2026-06-14 14:18:01.078030,144297212,11:00pm,AMC Garden State 16,212,50000000.0,48600000.0,4.0,2026-06-14 23:00:00,8.699700547222221,0
230,165000000,10.852713178294573,168,Star Wars: The Mandalorian and Grogu,28,2026-05-20,315100000,2026-06-14 14:18:08.556371,144297389,2:00pm 20% OFF,AMC Garden State 16,258,412500000.0,97400000.0,25.0,,0.0,1
233,165000000,9.689922480620156,169,Star Wars: The Mandalorian and Grogu,25,2026-05-20,315100000,2026-06-14 14:18:16.973484,144297390,5:15pm,AMC Garden State 16,258,412500000.0,97400000.0,25.0,2026-06-14 17:15:00,2.9452851433333334,1
273,165000000,1.0869565217391304,170,Star Wars: The Mandalorian and Grogu,3,2026-05-20,315100000,2026-06-14 14:18:24.138687,144297241,7:00pm,AMC Garden State 16,276,412500000.0,97400000.0,25.0,2026-06-14 19:00:00,4.693294809166667,1
206,250000000,2.8301886792452833,171,Michael,6,2026-04-22,911900000,2026-06-14 14:18:52.167470,144297211,8:00pm,AMC Garden State 16,212,625000000.0,-286900000.0,53.0,2026-06-14 20:00:00,5.685509036111111,1
203,0,4.694835680751173,172,The Amazing Digital Circus: The Last Act,10,2026-06-03,37620876,2026-06-14 14:19:13.816675,144297261,2:30pm,AMC Garden State 16,213,0.0,-37620876.0,11.0,2026-06-14 14:30:00,0.17949536805555555,1
253,0,1.937984496124031,173,The Amazing Digital Circus: The Last Act,5,2026-06-03,37620876,2026-06-14 14:19:20.772492,142360266,4:00pm,AMC Garden State 16,258,0.0,-37620876.0,11.0,2026-06-14 16:00:00,1.6775631966666666,1
246,0,4.651162790697675,174,Power Ballad,12,2026-05-18,0,2026-06-14 14:20:03.894596,144297348,5:50pm,AMC Garden State 16,258,0.0,0.0,27.0,2026-06-14 17:50:00,3.4989181677777776,1
204,0,20.930232558139537,175,Costa de Marfil vs. Ecuador - Telemundo presenta la Copa Mundial de la FIFA 2026,54,,0,2026-06-14 14:20:10.467797,143206853,7:00pm,AMC Garden State 16,258,0.0,0.0,,2026-06-14 19:00:00,4.6637589452777775,0
201,0,2.898550724637681,176,Países Bajos vs. Japón - Telemundo presenta la Copa Mundial de la FIFA 2026,6,,0,2026-06-14 14:20:17.926843,143206791,4:00pm,AMC Garden State 16,207,0.0,0.0,,2026-06-14 16:00:00,1.6616869880555556,1
180,0,18.91891891891892,177,Sacred Heart: His Reign Has No End,42,,0,2026-06-14 14:20:23.428337,142488110,4:00pm,AMC Garden State 16,222,0.0,0.0,,2026-06-14 16:00:00,1.6601587952777777,1
206,100000000,2.8301886792452833,178,The Devil Wears Prada 2,6,2026-04-29,675900000,2026-06-14 14:20:33.225872,144297210,5:05pm,AMC Garden State 16,212,250000000.0,-425900000.0,46.0,2026-06-14 17:05:00,2.7407705911111107,1
37,115000000,87.45762711864407,179,Disclosure Day,258,2026-06-10,93900000,2026-06-14 14:20:47.574045,143424616,"3:00pm UP TO 15% OFF, Almost Full",AMC Empire 25,295,287500000.0,193600000.0,4.0,,0.0,0
59,115000000,80.0,180,Disclosure Day,236,2026-06-10,93900000,2026-06-14 14:20:54.418692,143424613,6:30pm Almost Full,AMC Empire 25,295,287500000.0,193600000.0,4.0,,0.0,0
269,115000000,8.813559322033898,181,Disclosure Day,26,2026-06-10,93900000,2026-06-14 14:20:59.846714,143424614,10:00pm,AMC Empire 25,295,287500000.0,193600000.0,4.0,2026-06-14 22:00:00,7.650042579444444,0
33,115000000,83.98058252427184,182,Disclosure Day,173,2026-06-10,93900000,2026-06-14 14:21:07.117797,143424705,4:00pm Almost Full,AMC Empire 25,206,287500000.0,193600000.0,4.0,,0.0,0
70,115000000,66.01941747572816,183,Disclosure Day,136,2026-06-10,93900000,2026-06-14 14:21:15.551587,143424701,7:30pm,AMC Empire 25,206,287500000.0,193600000.0,4.0,2026-06-14 19:30:00,5.1456801147222215,0
201,115000000,2.4271844660194173,184,Disclosure Day,5,2026-06-10,93900000,2026-06-14 14:21:21.380253,143424702,11:00pm,AMC Empire 25,206,287500000.0,193600000.0,4.0,2026-06-14 23:00:00,8.644061040833334,0
92,115000000,46.51162790697674,185,Disclosure Day,80,2026-06-10,93900000,2026-06-14 14:21:28.635554,143971665,7:00pm,AMC Empire 25,172,287500000.0,193600000.0,4.0,2026-06-14 19:00:00,4.642045679444444,0
47,115000000,51.041666666666664,186,Disclosure Day,49,2026-06-10,93900000,2026-06-14 14:21:38.315089,143424893,5:15pm,AMC Empire 25,96,287500000.0,193600000.0,4.0,2026-06-14 17:15:00,2.889356919722222,0
50,115000000,7.4074074074074066,187,Disclosure Day,4,2026-06-10,93900000,2026-06-14 14:21:44.715247,144242348,6:15pm,AMC Empire 25,54,287500000.0,193600000.0,4.0,2026-06-14 18:15:00,3.8875790980555553,0
195,115000000,2.9850746268656714,188,Disclosure Day,6,2026-06-10,93900000,2026-06-14 14:21:53.966045,144242199,8:05pm,AMC Empire 25,201,287500000.0,193600000.0,4.0,2026-06-14 20:05:00,5.718342765277778,0
86,115000000,10.416666666666668,189,Disclosure Day,10,2026-06-10,93900000,2026-06-14 14:22:02.343311,143424888,8:45pm,AMC Empire 25,96,287500000.0,193600000.0,4.0,2026-06-14 20:45:00,6.382682413611111,0
92,115000000,4.166666666666666,190,Disclosure Day,4,2026-06-10,93900000,2026-06-14 14:22:11.728644,144241930,9:15pm,AMC Empire 25,96,287500000.0,193600000.0,4.0,2026-06-14 21:15:00,6.880075376666667,0
49,30000000,30.985915492957744,191,Scary Movie,22,2026-06-03,129661197,2026-06-14 14:22:35.610719,144242410,3:00pm 20% OFF,AMC Empire 25,71,75000000.0,-54661197.0,11.0,,0.0,0
218,30000000,9.54356846473029,192,Scary Movie,23,2026-06-03,129661197,2026-06-14 14:22:44.399478,143046330,4:30pm,AMC Empire 25,241,75000000.0,-54661197.0,11.0,2026-06-14 16:30:00,2.121000145,0
284,30000000,5.960264900662252,193,Scary Movie,18,2026-06-03,129661197,2026-06-14 14:22:51.329839,144242114,6:15pm,AMC Empire 25,302,75000000.0,-54661197.0,11.0,2026-06-14 18:15:00,3.8690750447222224,0
214,30000000,11.20331950207469,194,Scary Movie,27,2026-06-03,129661197,2026-06-14 14:22:59.540158,143046331,7:15pm,AMC Empire 25,241,75000000.0,-54661197.0,11.0,2026-06-14 19:15:00,4.8667944005555555,0
43,30000000,25.862068965517242,195,Scary Movie,15,2026-06-03,129661197,2026-06-14 14:23:07.762488,144241951,8:00pm,AMC Empire 25,58,75000000.0,-54661197.0,11.0,2026-06-14 20:00:00,5.61451042,0
293,30000000,2.980132450331126,196,Scary Movie,9,2026-06-03,129661197,2026-06-14 14:23:17.075930,144242113,9:00pm,AMC Empire 25,302,75000000.0,-54661197.0,11.0,2026-06-14 21:00:00,6.611923352777778,0
84,30000000,2.3255813953488373,197,Scary Movie,2,2026-06-03,129661197,2026-06-14 14:23:39.104321,144241984,11:00pm,AMC Empire 25,86,75000000.0,-54661197.0,11.0,2026-06-14 23:00:00,8.605804355277778,0
62,200000000,40.38461538461539,198,Masters of the Universe,42,2026-06-03,61613511,2026-06-14 14:23:44.487628,143011201,4:30pm,AMC Empire 25,104,500000000.0,438386489.0,11.0,2026-06-14 16:30:00,2.1043089922222222,0
90,200000000,13.461538461538462,199,Masters of the Universe,14,2026-06-03,61613511,2026-06-14 14:23:50.740179,143011214,7:45pm,AMC Empire 25,104,500000000.0,438386489.0,11.0,2026-06-14 19:45:00,5.3525721724999995,0
38,200000000,5.0,200,Masters of the Universe,2,2026-06-03,61613511,2026-06-14 14:23:56.932216,144241910,9:30pm,AMC Empire 25,40,500000000.0,438386489.0,11.0,2026-06-14 21:30:00,7.100852162222222,0
77,750000,55.23255813953488,201,Obsession,95,2026-05-13,248863965,2026-06-14 14:24:03.484941,144242233,4:00pm,AMC Empire 25,172,1875000.0,-246988965.0,32.0,2026-06-14 16:00:00,1.5990319608333334,0
98,750000,60.0,202,Obsession,147,2026-05-13,248863965,2026-06-14 14:24:29.348656,144068389,2:00pm 20% OFF,AMC Empire 25,245,1875000.0,-246988965.0,32.0,,0.0,0
23,750000,66.66666666666666,203,Obsession,46,2026-05-13,248863965,2026-06-14 14:24:38.732113,144284142,3:00pm 20% OFF,AMC Empire 25,69,1875000.0,-246988965.0,32.0,,0.0,0
182,750000,25.71428571428571,204,Obsession,63,2026-05-13,248863965,2026-06-14 14:24:47.369760,144068388,4:45pm,AMC Empire 25,245,1875000.0,-246988965.0,32.0,2026-06-14 16:45:00,2.3368417333333333,0
37,750000,47.88732394366197,205,Obsession,34,2026-05-13,248863965,2026-06-14 14:24:52.929186,144242059,6:30pm,AMC Empire 25,71,1875000.0,-246988965.0,32.0,2026-06-14 18:30:00,4.085297448333334,0
171,750000,30.20408163265306,206,Obsession,74,2026-05-13,248863965,2026-06-14 14:24:58.223192,144068386,7:30pm,AMC Empire 25,245,1875000.0,-246988965.0,32.0,2026-06-14 19:30:00,5.08382689111111,0
98,750000,12.5,207,Obsession,14,2026-05-13,248863965,2026-06-14 14:25:22.273637,144345181,8:00pm,AMC Empire 25,112,1875000.0,-246988965.0,32.0,2026-06-14 20:00:00,5.577146211944445,0
68,10000000,33.33333333333333,208,Backrooms,34,2026-05-27,240811000,2026-06-14 14:26:22.043740,144242272,4:00pm,AMC Empire 25,102,25000000.0,-215811000.0,18.0,2026-06-14 16:00:00,1.5605434055555556,0
33,10000000,67.64705882352942,209,Backrooms,69,2026-05-27,240811000,2026-06-14 14:26:28.782449,144242273,6:45pm,AMC Empire 25,102,25000000.0,-215811000.0,18.0,2026-06-14 18:45:00,4.308671541944444,0
239,10000000,2.4489795918367347,210,Backrooms,6,2026-05-27,240811000,2026-06-14 14:26:36.438350,144242131,10:15pm,AMC Empire 25,245,25000000.0,-215811000.0,18.0,2026-06-14 22:15:00,7.806544902777778,1
70,20000000,31.372549019607842,211,STOP! THAT! TRAIN!,32,2026-06-12,0,2026-06-14 14:26:41.771355,143157873,3:00pm 20% OFF,AMC Empire 25,102,50000000.0,50000000.0,2.0,,0.0,0
37,20000000,56.97674418604651,212,STOP! THAT! TRAIN!,49,2026-06-12,0,2026-06-14 14:26:47.868637,144242283,4:30pm,AMC Empire 25,86,50000000.0,50000000.0,2.0,2026-06-14 16:30:00,2.0533698230555557,0
23,20000000,77.45098039215686,213,STOP! THAT! TRAIN!,79,2026-06-12,0,2026-06-14 14:26:58.025060,143157872,5:30pm,AMC Empire 25,102,50000000.0,50000000.0,2.0,2026-06-14 17:30:00,3.0505485944444444,0
72,20000000,25.0,214,STOP! THAT! TRAIN!,24,2026-06-12,0,2026-06-14 14:27:04.527603,144241932,6:45pm,AMC Empire 25,96,50000000.0,50000000.0,2.0,2026-06-14 18:45:00,4.2987423325,0
54,20000000,47.05882352941176,215,STOP! THAT! TRAIN!,48,2026-06-12,0,2026-06-14 14:27:13.881291,143157871,8:00pm,AMC Empire 25,102,50000000.0,50000000.0,2.0,2026-06-14 20:00:00,5.546144085833333,0
52,20000000,52.293577981651374,216,The Furious,57,2026-06-10,1400000,2026-06-14 14:27:39.737624,143730897,7:00pm,AMC Empire 25,109,50000000.0,48600000.0,4.0,2026-06-14 19:00:00,4.538961771111111,0
17,20000000,84.40366972477065,217,The Furious,92,2026-06-10,1400000,2026-06-14 14:27:47.499205,144034539,4:00pm Almost Full,AMC Empire 25,109,50000000.0,48600000.0,4.0,,0.0,0
20,20000000,71.01449275362319,218,The Furious,49,2026-06-10,1400000,2026-06-14 14:27:56.085052,144284141,6:00pm,AMC Empire 25,69,50000000.0,48600000.0,4.0,2026-06-14 18:00:00,3.5344208188888886,0
23,20000000,42.5,219,The Furious,17,2026-06-10,1400000,2026-06-14 14:28:04.457458,144241923,6:30pm,AMC Empire 25,40,50000000.0,48600000.0,4.0,2026-06-14 18:30:00,4.032095150555556,0
54,20000000,21.73913043478261,220,The Furious,15,2026-06-10,1400000,2026-06-14 14:28:12.928860,144284143,9:00pm,AMC Empire 25,69,50000000.0,48600000.0,4.0,2026-06-14 21:00:00,6.529741983333333,0
95,20000000,12.844036697247708,221,The Furious,14,2026-06-10,1400000,2026-06-14 14:28:18.548217,144034550,10:00pm,AMC Empire 25,109,50000000.0,48600000.0,4.0,2026-06-14 22:00:00,7.528181050833333,0
82,165000000,26.785714285714285,222,Star Wars: The Mandalorian and Grogu,30,2026-05-20,315100000,2026-06-14 14:28:24.732554,143424661,4:30pm,AMC Empire 25,112,412500000.0,97400000.0,25.0,2026-06-14 16:30:00,2.0264631794444443,0
74,165000000,15.909090909090908,223,Star Wars: The Mandalorian and Grogu,14,2026-05-20,315100000,2026-06-14 14:28:32.327559,144242049,2:55pm 20% OFF,AMC Empire 25,88,412500000.0,97400000.0,25.0,,0.0,1
30,250000000,55.223880597014926,224,Michael,37,2026-04-22,911900000,2026-06-14 14:28:53.771226,144242191,3:45pm 20% OFF,AMC Empire 25,67,625000000.0,-286900000.0,53.0,,0.0,0
47,250000000,29.850746268656714,225,Michael,20,2026-04-22,911900000,2026-06-14 14:28:59.994830,144242192,7:00pm,AMC Empire 25,67,625000000.0,-286900000.0,53.0,2026-06-14 19:00:00,4.5166681027777775,0
143,0,29.55665024630542,226,The Amazing Digital Circus: The Last Act,60,2026-06-03,37620876,2026-06-14 14:29:24.407236,142351555,4:00pm,AMC Empire 25,203,0.0,-37620876.0,11.0,2026-06-14 16:00:00,1.5098868788888888,1
78,0,9.30232558139535,227,The Amazing Digital Circus: The Last Act,8,2026-06-03,37620876,2026-06-14 14:29:32.960963,142351556,7:00pm,AMC Empire 25,86,0.0,-37620876.0,11.0,2026-06-14 19:00:00,4.5075108436111115,0
84,0,2.3255813953488373,228,The Amazing Digital Circus: The Last Act,2,2026-06-03,37620876,2026-06-14 14:29:39.110139,144242282,9:00pm,AMC Empire 25,86,0.0,-37620876.0,11.0,2026-06-14 21:00:00,6.505802739166667,0
192,115000000,39.62264150943396,229,Disclosure Day,126,2026-06-10,93900000,2026-06-14 17:14:54.157818,143216384,7:30pm,AMC Garden State 16,318,287500000.0,193600000.0,4.0,2026-06-14 19:30:00,2.2516228283333333,0
309,115000000,2.8301886792452833,230,Disclosure Day,9,2026-06-10,93900000,2026-06-14 17:15:04.386172,143216385,11:00pm,AMC Garden State 16,318,287500000.0,193600000.0,4.0,2026-06-14 23:00:00,5.74878161888889,0
115,115000000,44.44444444444444,231,Disclosure Day,92,2026-06-10,93900000,2026-06-14 17:15:14.116524,143216431,6:30pm,AMC Garden State 16,207,287500000.0,193600000.0,4.0,2026-06-14 18:30:00,1.2460787433333333,0
196,115000000,5.314009661835748,232,Disclosure Day,11,2026-06-10,93900000,2026-06-14 17:15:19.598136,143216433,10:00pm,AMC Garden State 16,207,287500000.0,193600000.0,4.0,2026-06-14 22:00:00,4.744556073333333,0
401,115000000,11.283185840707963,233,Disclosure Day,51,2026-06-10,93900000,2026-06-14 17:15:27.792282,143216487,5:00pm,AMC Garden State 16,452,287500000.0,193600000.0,4.0,2026-06-14 17:00:00,0.0,1
